rowId,parentDocId,prodId,price,qty,catId,plusInsurance,carNo,prodPriceRowId,prodStockRowId,insurancePrice,accessoriesHelmet,accessoriesRaincoat,accessoriesHelmetFull,fromVoltage,toVoltage,fromSoc,toSoc
794,16257328232970732,16197040349500367,880,1,2,1,ENV-6090,21,41,,1,1,1,,,,
795,16257359455350319,,0,1,1,,,29,33,,,,1,,,,
796,16257367218200008,16197040349500367,1100,1,2,1,ENV-6090,21,41,,1,1,1,,,,
797,16257368829130649,16197040349500367,1100,1,2,1,ENV-6090,21,41,,1,1,1,,,,
798,16257372483740317,16197040349500367,1100,1,2,1,ENV-6090,21,41,,1,1,1,,,,
799,16257380263010941,,0,1,2,,,21,41,,,,1,,,,
800,16257385920290129,16197040349500367,1100,1,2,1,ENV-6090,21,41,,1,1,1,,,,
801,16258005859490300,,780,1,2,,,21,41,,,,1,,,,
802,16259956473200951,16082772492990522,680,1,1,0,ENS-0855,6,51,0,1,1,1,,,,
803,16260655960520139,,780,1,,,,12,7,,,,1,,,,
804,16260661288450761,,680,1,,,,6,51,,,,1,,,,
805,16263314085840198,16184530282810316,990,1,3,1,EMD-7179,11,8,,2,1,1,,,,
806,16263316035460796,16082772492990522,990,1,1,1,ENS-0855,6,51,,1,1,1,,,,
807,16263317430410391,16082772492990522,880,1,1,1,ENS-0855,6,51,,1,1,1,,,,
808,16263319366070583,,680,1,,,,4,49,,,,1,,,,
809,16264014361140109,,680,1,,,,33,54,,,,1,,,,
810,16264018137410700,16184526299930124,480,1,3,0,EMD-6831,11,8,0,1,1,1,,,,
811,16264048450870826,16184526299930124,790,1,3,0,EMD-6831,11,8,0,1,1,1,,,,
812,16264053682560455,16184538683320581,250,1,6,0,EWK-6375,5,50,0,1,1,1,,,,
813,16264057831950134,,680,1,,,,11,8,,,,1,,,,
814,16265060626360964,16200304679160932,880,1,1,1,EMU-7975,6,51,,2,0,1,,,,
815,16265060633610268,16082772492990522,21760,1,1,0,ENS-0855,6,51,,2,0,1,,,,
816,16265069415890144,,680,1,1,,,6,51,,,,1,,,,
817,16265071390780021,,680,1,1,,,6,51,,,,1,,,,
818,16265071591860302,,680,1,1,,,6,51,,,,1,,,,
819,16265071757870875,,680,1,1,,,6,51,,,,1,,,,
820,16265072026040685,,680,1,1,,,6,51,,,,1,,,,
821,16265072168970043,,680,1,1,,,6,51,,,,1,,,,
822,16266529581880265,16082772492990522,780,1,1,1,ENS-0855,6,51,,1,1,1,,,,
823,16266757087130245,,0,1,3,,,36,55,,,,1,,,,
824,16266783700450557,,780,1,2,,,12,7,,,,1,,,,
825,16266788404610533,16184530282810316,880,1,3,1,EMD-7179,11,8,,1,1,1,,,,
826,16266794407720316,16264044770780019,880,1,3,1,EMD-6837,36,55,,1,0,1,,,,
827,16266796368400156,16184530282810316,540,1,3,1,EMD-7179,11,8,100,1,1,1,,,,
828,16266799239830458,,680,1,,,,27,37,,,,1,,,,
829,16266799841740008,16184530282810316,990,1,3,1,EMD-7179,11,8,,1,1,1,,,,
830,16266801200430731,,680,1,,,,20,38,,,,1,,,,
831,16266802670280125,,680,1,,,,20,38,,,,1,,,,
832,16266803073780803,,680,1,,,,20,38,,,,1,,,,
833,16266803453910931,,680,1,,,,27,37,,,,1,,,,
834,16266803909300173,,450,1,,,,19,39,,,,1,,,,
835,16266804450770565,,680,1,,,,27,37,,,,1,,,,
836,16266804831410843,,680,1,,,,20,38,,,,1,,,,
837,16266805141270885,,680,1,,,,20,38,,,,1,,,,
838,16266805427010994,,680,1,,,,20,38,,,,1,,,,
839,16266805812250653,,780,1,,,,28,40,,,,1,,,,
840,16266806096930409,,680,1,,,,20,38,,,,1,,,,
841,16266806551800990,,680,1,,,,20,38,,,,1,,,,
842,16266916001200138,16184530282810316,990,1,3,1,EMD-7179,11,8,,1,1,1,,,,
843,16266919481590899,,680,1,3,,,11,8,,,,1,,,,
844,16267453591620708,16200304679160932,990,1,1,1,EMU-7975,6,51,,2,2,1,,,,
845,16267469772800434,16266880209310959,990,1,3,1,EMD-8118,37,56,,1,1,1,,,,
846,16267470688120639,,680,1,,,,27,37,,,,1,,,,
847,16267477880680293,,1360,1,,,,37,56,,,,1,,,,
848,16267488093600640,16163043600060872,5500,1,3,0,EMD-6808,13,34,,1,1,1,,,,
849,16267495460200953,,0,1,3,,,37,56,,,,1,,,,
850,16267763712050472,16163058977980693,650,1,6,1,EWD-8870,10,36,,1,1,1,,,,
851,16267773199220081,,780,1,2,,,12,7,,,,1,,,,
852,16267787334220868,,680,1,3,,,11,8,,,,1,,,,
853,16267799682730357,16184530282810316,760,1,3,1,EMD-7179,11,8,,1,1,1,,,,
854,16268401618210966,16200304679160932,2350,1,1,1,EMU-7975,6,51,,2,1,1,,,,
855,16268480159340898,,450,1,6,,,5,50,,,,1,,,,
856,16268499937910714,,780,1,,,,12,7,,,,1,,,,
857,16268517258430402,16184537047800720,990,1,3,1,ENT-3729,11,8,,2,2,1,,,,
858,16269377035140805,16184520717040138,790,1,3,1,EMD-6809,20,38,,1,1,1,,,,
859,16269464451960359,,680,1,,,,29,33,,,,1,,,,
860,16270094810660841,,680,1,,,,11,8,,,,1,,,,
861,16270304961570926,,1360,1,,,,11,8,,,,1,,,,
862,16270315036120706,,1360,1,,,,11,8,,,,1,,,,
863,16270911249210363,,680,1,,,,6,51,,,,1,,,,
864,16271196963530531,,600,1,3,,,22,44,,,,1,,,,
865,16271773406520288,,780,1,,,,12,7,,,,1,,,,
866,16272741406530648,,780,1,,,,21,41,,,,1,,,,
867,16272789920890126,,780,1,,,,12,7,,,,1,,,,
868,16272884585650308,,680,1,,,,20,38,,,,1,,,,
869,16273631755480029,,0,1,2,,,21,41,,,,1,,,,
870,16273633338460522,,600,1,3,,,22,44,,,,1,,,,
871,16273633794330286,16204512272070197,600,1,3,1,EMD-6815,22,44,,2,2,1,,,,
872,16273921352050693,16200304679160932,680,1,1,1,EMU-7975,6,51,,1,1,1,,,,
873,16274575148140386,16200304679160932,790,1,1,1,EMU-7975,6,51,,1,1,1,,,,
874,16275149619730570,16082772492990522,680,1,1,1,ENS-0855,6,51,,1,1,1,,,,
875,16275154640950923,16184537047800720,790,1,3,1,ENT-3729,11,8,,1,1,1,,,,
876,16275158095970067,,680,1,9,,,4,49,,,,1,,,,
877,16275164799820511,16082772492990522,680,1,1,1,ENS-0855,6,51,,1,1,1,,,,
878,16275166600460512,16082772492990522,680,1,1,1,ENS-0855,6,51,,1,1,1,,,,
879,16275344161480668,,0,1,3,,,32,53,,,,1,,,,
880,16275379162880539,16082772492990522,680,1,1,1,ENS-0855,6,51,,3,1,1,,,,
881,16275389971360963,16184522797870235,790,1,3,1,EMD-6812,20,38,,1,1,1,,,,
882,16275401329310861,,780,1,9,,,28,40,,,,1,,,,
883,16275436455240990,16082772492990522,1900,1,1,1,ENS-0855,6,51,,1,1,1,,,,
884,16275441926520659,,0,1,3,,,32,53,,,,1,,,,
885,16275450707840854,,680,1,,,,6,51,,,,1,,,,
886,16276084353810131,16204568516380807,600,1,3,1,EMD-6807,22,44,,1,1,1,,,,
887,16276252663760844,,0,1,1,,,27,37,,,,1,,,,
888,16276255372080909,16184527696070178,790,1,3,1,EMD-6838,20,38,,1,1,1,,,,
889,16276281659840037,16200304679160932,680,1,1,1,EMU-7975,6,51,,1,1,1,,,,
890,16280438058130144,,680,1,3,,,11,8,,,,1,,,,
891,16280442884080026,,450,1,6,,,5,50,,,,1,,,,
892,16280444452490846,16184530282810316,790,1,3,1,EMD-7179,11,8,,1,1,1,,,,
893,16280471188870601,16184530282810316,680,1,3,1,EMD-7179,11,8,,1,1,1,,,,
894,16280608479360610,16204568516380807,700,1,3,1,EMD-6807,22,44,,1,1,1,,,,
895,16282189836440831,16184530066880243,-4950,1,3,1,EMD-7173,20,38,0,1,1,1,,,,
896,16282207436160538,,680,1,3,,,11,8,,,,1,,,,
897,16282211223380572,16200304679160932,790,1,1,1,EMU-7975,6,51,100,1,1,1,,,,
898,16282212580210684,16082772492990522,790,1,1,1,ENS-0855,6,51,100,1,1,1,,,,
899,16282230153300132,16184538683320581,-4000,1,6,1,EWK-6375,5,50,100,1,1,1,,,,
900,16283960691970867,,680,1,,,,29,33,,,,1,,,,
901,16284805858560018,16184530066880243,680,1,3,0,EMD-7173,20,38,0,,,1,,,,
902,16284904293540651,,680,1,3,,,11,8,,,,1,,,,
903,16284948404880254,16184537047800720,790,1,3,1,ENT-3729,11,8,100,1,1,1,,,,
904,16284951901840134,,680,1,3,,,11,8,,,,1,,,,
905,16285710167950543,16082772492990522,680,1,1,0,ENS-0855,6,51,0,1,1,1,,,,
906,16287584447320142,16184537047800720,680,1,3,1,ENT-3729,11,8,0,1,1,1,,,,
907,16287586492210893,16184530838180336,680,1,3,0,EMD-8105,20,38,0,1,1,1,,,,
908,16288252637010546,,680,1,,,,11,8,,,,1,,,,
909,16288336334430359,,680,1,3,,,11,8,,,,1,,,,
910,16288460358500286,,680,1,,,,29,33,,,,1,,,,
911,16290779568710488,16184528103370022,5098,1,3,0,EMD-7158,20,38,0,,,1,,,,
912,16291828424570066,,0,1,1,,,29,33,,,,1,,,,
913,16291828835330143,,1360,1,3,,,13,34,,,,1,,,,
914,16291829327750186,,0,1,1,,,29,33,,,,1,,,,
915,16291829770350074,,0,1,1,,,29,33,,,,1,,,,
916,16291830269910529,,0,1,1,,,29,33,,,,1,,,,
917,16291834601830211,,5098,1,,,,13,34,,,,1,,,,
918,16291840258940104,,680,1,3,,,13,34,,,,1,,,,
919,16292575575210568,,680,1,3,,,13,34,,,,1,,,,
920,16292576373480680,,680,1,3,,,13,34,,,,1,,,,
921,16292576902690295,,0,1,1,,,29,33,,,,1,,,,
922,16292577137250636,,0,1,1,,,29,33,,,,1,,,,
923,16292605765440710,,0,1,1,,,29,33,,,,1,,,,
924,16292631181290149,,0,1,1,,,29,33,,,,1,,,,
925,16293407602310967,16184530282810316,5500,1,3,0,EMD-7179,11,8,0,,,1,,,,
926,16293408427410303,16082772492990522,5500,1,1,0,ENS-0855,6,51,0,,,1,,,,
927,16293649991270054,16082772492990522,680,1,1,0,ENS-0855,6,51,0,1,1,1,,,,
928,16294388087020314,16197040349500367,800,1,2,0,ENV-6090,42,41,0,1,1,1,,,,
929,16295201430260663,16197040349500367,1500,1,2,1,ENV-6090,42,41,0,1,1,1,,,,
930,16295320020550270,16184530066880243,540,1,3,1,EMD-7173,20,38,0,,,1,,,,
931,16295341718700200,16082772492990522,999,1,1,0,ENS-0855,6,51,0,,,1,,,,
932,16295342297370114,16082772492990522,430,1,1,1,ENS-0855,6,51,100,,,1,,,,
933,16296149374790385,16184525754760426,680,1,3,1,EMD-6827,20,38,0,2,0,1,,,,
934,16296159985990689,16184526033100598,1800,1,3,0,EMD-6828,20,38,0,,,1,,,,
935,16296164655180256,,680,1,3,,,20,38,,,,1,,,,
936,16296166185160248,16184530519270113,790,1,3,1,EMD-8103,20,38,0,1,1,1,,,,
937,16296174926850792,16163059870030176,680,1,3,0,MRN-5292,13,34,0,1,1,1,,,,
938,16296176493110278,16163047949620009,5098,1,3,0,EMD-6819,13,34,0,,,1,,,,
939,16296911681830667,16082772492990522,680,1,1,0,ENS-0855,6,51,0,,,1,,,,
940,16297053266100254,16163043600060872,5500,1,3,0,EMD-6808,13,34,0,,,1,,,,
941,16297053704550726,16163047949620009,5500,1,3,0,EMD-6819,13,34,0,,,1,,,,
942,16299580457940155,16204567884190248,700,1,3,0,EMD-8079,22,44,0,1,1,1,,,,
943,16300366418670084,16125158066720152,680,1,1,1,ENY-2305,6,51,100,1,1,1,,,,
944,16300473938430604,,680,1,,,,20,38,,,,1,,,,
945,16301355456890409,16204541941230843,600,1,3,1,EMD-8131,22,44,100,1,1,1,,,,
946,16301361673220593,16197040349500367,3000,1,2,1,ENV-6090,42,41,0,1,1,1,,,,
947,16302923275120116,16163058977980693,550,1,6,1,EWD-8870,10,36,100,1,1,1,,,,
948,16302960582570038,,5500,1,,,,11,8,,,,1,,,,
949,16304020212130357,16255648790170997,0,1,3,0,ENW-8161,32,53,,,,1,,,,
950,16305555925600600,16184538683320581,550,1,6,1,EWK-6375,5,50,100,1,1,1,,,,
951,16305564689300794,16082772492990522,780,1,1,1,ENS-0855,6,51,100,1,1,1,,,,
952,16305591005260685,16266880209310959,680,1,3,0,EMD-8118,37,56,0,1,1,1,,,,
953,16305598299090871,16267499127890825,660,1,3,0,025-GTU,37,56,0,1,1,1,,,,
954,16305621599830931,16266880209310959,680,1,3,1,EMD-8118,37,56,100,1,1,1,,,,
955,16308972805140269,16266880209310959,680,1,3,1,EMD-8118,37,56,0,1,1,1,,,,
956,16308999686330324,16266880209310959,680,1,3,1,EMD-8118,37,56,100,1,1,1,,,,
957,16309914493970863,,680,1,3,,,11,8,,,,1,,,,
959,16309915998150638,,680,1,3,,,11,8,,,,1,,,,
960,16309917159090682,,450,1,6,,,5,50,,,,1,,,,
961,16311744058520617,16184538683320581,450,1,6,1,EWK-6375,5,50,100,1,1,1,,,,
962,16312368170790627,,0,1,2,,,44,61,,,,1,,,,
963,16312372753410236,,0,1,2,,,44,61,,,,1,,,,
964,16312591898360425,,0,1,1,,,27,37,,,,1,,,,
965,16312672282560455,16184537047800720,680,1,3,0,ENT-3729,11,8,0,1,1,1,,,,
966,16312675873720620,16267499127890825,680,1,3,0,025-GTU,37,56,0,1,1,1,,,,
967,16312677141830752,16267499127890825,680,1,3,0,025-GTU,37,56,0,1,1,1,,,,
968,16313239353410576,,680,1,,,,27,37,,,,1,,,,
969,16313240088430758,16156137962070615,680,1,3,0,MKW-6097,20,38,0,1,1,1,,,,
970,16313333014730510,16163058977980693,1100,1,6,1,EWD-8870,10,36,100,1,1,1,,,,
971,16313335433470211,16163058977980693,1100,1,6,1,EWD-8870,10,36,100,1,1,1,,,,
972,16313402083370782,16197040349500367,3000,1,2,1,ENV-6090,42,41,0,1,1,1,,,,
973,16313407180380271,16197040349500367,3000,1,2,1,ENV-6090,42,41,0,1,1,1,,,,
974,16313409141960097,16197040349500367,3000,1,2,1,ENV-6090,42,41,0,1,1,1,,,,
975,16315457670100563,16082772492990522,-440,1,1,0,ENS-0855,6,51,0,,,1,,,,
976,16315467965980271,,780,1,2,,,12,7,,,,1,,,,
977,16315472855460410,,780,1,2,,,12,7,,,,1,,,,
978,16315474672990534,16082772492990522,1940,1,1,1,ENS-0855,6,51,0,1,1,1,,,,
979,16315693176010893,16082772492990522,780,1,1,1,ENS-0855,6,51,100,1,1,1,,,,
980,16315695141550942,16082768393640618,680,1,2,0,ENV-6091,43,61,0,1,1,1,,,,
981,16315746357420617,16125158066720152,-3190,1,1,1,ENY-2305,6,51,100,1,1,1,,,,
982,16316739943230332,,680,1,3,,,20,38,,,,1,,,,
983,16317642472460015,,0,1,1,,,29,33,,,,1,,,,
984,16317672136650698,16184537047800720,790,1,3,1,ENT-3729,11,8,100,1,1,2,,,,
985,16322929406410397,16184527696070178,790,1,3,1,EMD-6838,20,38,0,1,1,0,,,,
986,16323476843240261,16082768393640618,680,1,2,0,ENV-6091,43,61,0,1,1,0,,,,
987,16323885193410216,,0,1,3,,,20,38,,,,,,,,
988,16324513925320290,16184538683320581,400,1,6,1,EWK-6375,5,50,0,1,1,0,,,,
989,16324572769600573,16184530519270113,680,1,3,1,EMD-8103,20,38,,1,1,0,,,,
990,16324624549760733,16184530519270113,790,1,3,1,EMD-8103,20,38,100,1,1,0,,,,
991,16324687289790977,16082772492990522,250,1,1,0,ENS-0855,46,64,0,1,1,0,,,,
992,16324741873910823,16184531455920570,790,1,3,1,EMD-8113,20,38,,1,1,0,,,,
993,16324745539990743,16184530066880243,690,1,3,1,EMD-7173,20,38,0,1,1,0,,,,
994,16324753433090242,16184536087570081,580,1,3,1,EMD-8120,20,38,,1,1,0,,,,
995,16324756061310994,16184531223650099,210,1,3,1,EMD-8109,20,38,100,1,1,0,,,,
996,16324764931760859,,780,1,2,,,12,7,,,,,,,,
997,16325220865250188,16184538683320581,450,1,6,0,EWK-6375,5,50,0,1,1,0,,,,
998,16325230100360723,16125158066720152,790,1,1,1,ENY-2305,6,51,100,1,1,0,,,,
999,16325543910670064,16125158066720152,680,1,1,1,ENY-2305,6,51,100,1,1,0,,,,
1000,16325568631520847,16184538683320581,530,1,6,1,EWK-6375,5,50,0,1,1,0,,,,
1001,16327276725740241,16156137962070615,440,1,3,0,MKW-6097,20,38,0,1,1,0,,,,
1002,16327286587660880,16184536317630481,890,1,3,1,EMD-8128,20,38,100,1,1,0,,,,
1003,16327313072790671,,680,1,3,,,20,38,,,,,,,,
1004,16327326460410124,16184538683320581,450,1,6,1,EWK-6375,5,50,0,1,1,0,,,,
1005,16327331000060331,16184538683320581,-1920,1,6,1,EWK-6375,5,50,0,1,1,0,,,,
1006,16327996766410745,16125152618100972,60,1,3,1,EMD8120,8,32,17,1,1,0,,,,
1007,16327998859940651,16125152618100972,60,1,3,1,EMD8120,8,32,17,1,1,0,,,,
1008,16327999459060816,,1720,1,1,,,46,64,,,,,,,,
1009,16328000260220447,16125152618100972,60,1,3,0,EMD8120,8,32,0,1,1,0,,,,
1010,16328014991320482,16082772492990522,250,1,1,0,ENS-0855,46,64,0,1,1,0,,,,
1011,16328232758010132,16184530519270113,0,1,3,1,EMD-8103,20,38,100,1,1,0,,,,
1012,16328318618900472,,680,1,3,,,20,38,,,,,,,,
1013,16329072319350441,16082768393640618,220,1,2,0,ENV-6091,43,61,0,1,1,0,,,,
1014,16329087994960940,,680,1,3,,,11,8,,,,,,,,
1015,16329088262880176,16125158066720152,790,1,1,1,ENY-2305,6,51,100,1,1,0,,,,
1016,16329723685820478,,680,1,1,,,6,51,,,,,,,,
1017,16329740126140256,16125152618100972,60,1,3,1,EMD8120,8,32,17,1,1,0,,,,
1018,16329753291010382,16125152618100972,60,1,3,1,EMD8120,8,32,17,1,1,0,,,,
1019,16329755688870397,16125152618100972,60,1,3,1,EMD8120,8,32,17,1,1,0,,,,
1020,16329757977580210,16125152618100972,60,1,3,1,EMD8120,8,32,17,1,1,0,,,,
1021,16329764757530339,16125152618100972,60,1,3,0,EMD8120,8,32,0,1,1,0,,,,
1022,16329772550990799,16125152618100972,111,1,3,1,EMD8120,8,32,53,1,1,0,,,,
1023,16329773948440234,16125152618100972,60,1,3,0,EMD8120,8,32,0,1,1,0,,,,
1024,16329779827860205,16125152618100972,60,1,3,0,EMD8120,8,32,0,1,1,0,,,,
1025,16329784762060840,16125152618100972,60,1,3,0,EMD8120,8,32,0,1,1,0,,,,
1026,16329796642180133,,0,1,1,,,47,65,,,,,,,,
1027,16329812896810638,16184527133390407,900,1,3,0,EMD-6836,20,38,0,1,1,0,,,,
1028,16329817159950998,16184522797870235,550,1,3,0,EMD-6812,20,38,0,1,1,0,,,,
1029,16329832188910315,16329755150460116,300,1,1,0,EMV-6091,47,65,0,1,1,0,,,,
1030,16329840744480746,16125152618100972,113,1,3,1,EMD8120,8,32,239,1,1,0,,,,
1031,16329858756320802,16163059643530502,1100,1,6,0,EWK-9610,10,36,0,1,1,0,,,,
1032,16330514689000918,16184538683320581,-6000,1,6,1,EWK-6375,5,50,100,1,1,0,,,,
1033,16330544552450050,16184525223990788,900,1,3,0,EMD-6826,20,38,0,1,1,0,,,,
1034,16330741950120263,16184522797870235,680,1,3,0,EMD-6812,20,38,0,1,1,0,,,,
1035,16330775470450968,16184522797870235,680,1,3,0,EMD-6812,20,38,0,1,1,0,,,,
1036,16332687388150538,16082768393640618,680,1,2,0,ENV-6091,43,61,0,1,1,0,,,,
1037,16334074392650567,,330,1,3,,,20,38,,,,,,,,
1038,16334075863020877,,330,1,3,,,20,38,,,,,,,,
1039,16334092130140035,,60,1,3,,,8,32,,,,,,,,
1040,16334098924390024,16184530519270113,330,1,3,0,EMD-8103,20,38,0,1,1,0,,,,
1041,16334100941330064,16184530838180336,130,1,3,0,EMD-8105,20,38,0,1,1,0,,,,
1042,16334103411740134,16184530519270113,130,1,3,0,EMD-8103,20,38,0,1,1,0,,,,
1043,16334932400190772,16082772492990522,250,1,1,0,ENS-0855,46,64,0,1,1,0,,,,
1044,16335880864520808,,0,1,1,,,46,64,,,,,,,,
1045,16335881328110017,,0,1,1,,,46,64,,,,,,,,
1046,16335881364230600,,0,1,1,,,46,64,,,,,,,,
1047,16335883449170930,16082772492990522,250,1,1,1,ENS-0855,46,64,0,1,1,0,,,,
1048,16335884889610814,16082772492990522,450,1,1,1,ENS-0855,46,64,0,1,1,0,,,,
1049,16337875546550962,16184538683320581,450,1,6,0,EWK-6375,5,50,0,1,1,0,,,,
1050,16337881959340722,16125158066720152,680,1,1,0,ENY-2305,6,51,0,5,1,3,,,,
1051,16347235422360839,16266880209310959,1000,1,3,1,EMD-8118,37,56,100,1,1,0,,,,
1052,16352229776710626,16184524762620761,690,1,3,1,EMD-6818,20,38,0,2,0,0,,,,
1053,16353010600230528,16156137962070615,780,1,3,1,MKW-6097,20,38,100,1,1,0,,,,
1054,16353030421300662,16184522797870235,780,1,3,1,EMD-6812,20,38,100,1,1,0,,,,
1055,16353093047970717,16184525223990788,790,1,3,1,EMD-6826,20,38,100,1,0,0,,,,
1056,16353180849390372,16200304679160932,500,1,1,1,EMU-7975,6,51,,2,2,0,,,,
1057,16353216244360426,16341759852520078,300,1,1,1,MZ-001,49,67,0,2,0,0,,,,
1058,16353220979590402,16184538683320581,800,1,6,1,EWK-6375,5,50,,1,1,0,,,,
1059,16354822990970806,16156137962070615,680,1,3,0,MKW-6097,20,38,0,1,1,0,,,,
1060,16354826317770718,16156137962070615,780,1,3,1,MKW-6097,20,38,100,1,1,0,,,,
1061,16354940299840951,,680,1,3,,,20,38,,,,,,,,
1062,16355639918610673,16204553000030857,1400,1,3,1,ENV-6361,22,44,100,0,1,1,,,,
1063,16357758487960288,,450,1,6,,,24,43,,,,,,,,
1064,16359116871840823,,1360,1,3,,,20,38,,,,,,,,
1065,16362607332060785,,680,1,3,,,20,38,,,,,,,,
1066,16370396206510778,16125158066720152,100,1,1,1,ENY-2305,6,51,100,1,0,0,,,,
1067,16370398065660963,16082772492990522,200,1,1,1,ENS-0855,46,64,0,3,0,0,,,,
1068,16370405034110775,16082772492990522,300,1,1,1,ENS-0855,46,64,0,3,0,0,,,,
1069,16371950590730379,16082772492990522,1000,1,1,0,ENS-0855,46,64,0,1,0,0,,,,
1070,16371952859810998,16184530282810316,-13970,1,3,1,EMD-7179,11,8,100,1,1,0,,,,
1071,16372234831560188,16082772492990522,500,1,1,1,ENS-0855,46,64,0,3,0,0,,,,
1072,16372241728040150,,400,1,1,,,46,64,,,,,,,,
1073,16378911500700529,16082772492990522,400,1,1,1,ENS-0855,46,64,0,1,0,0,,,,
1074,16378912986580518,16082772492990522,400,1,1,1,ENS-0855,46,64,0,1,1,0,,,,
1075,16378925555180756,16082772492990522,500,1,1,1,ENS-0855,46,64,0,1,1,0,,,,
1076,16382314188470508,16082772492990522,850,1,1,0,ENS-0855,46,64,0,1,0,0,,,,
1077,16383234219350025,16082772492990522,400,1,1,0,ENS-0855,46,64,0,1,0,0,,,,
1078,16383642574490331,16082772492990522,400,1,1,0,ENS-0855,46,64,0,1,0,0,,,,
1079,16383643785780963,,400,1,1,,,46,64,,,,,,,,
1080,16384110061960968,16082772492990522,400,1,1,0,ENS-0855,46,64,0,1,0,0,,,,
1081,16384130132710259,16082772492990522,50,1,1,0,ENS-0855,46,64,0,1,0,0,,,,
1082,16384130907250251,16095648365200399,50,1,1,0,ENV-2192,46,64,0,1,0,0,,,,
1083,16384132000240547,16097632709280277,10,1,1,0,TDW02,46,64,0,1,0,0,,,,
1084,16384134441940372,,680,1,3,,,11,8,,,,,,,,
1085,16384134685710522,,780,1,2,,,12,7,,,,,,,,
1086,16384135337340510,16186316854890706,780,1,3,1,ENU-0666,11,8,100,1,0,0,,,,
1087,16384147841800660,,780,1,2,,,12,7,,,,,,,,
1088,16387570560220940,16082772492990522,80,1,1,0,ENS-0855,46,64,0,1,0,0,,,,
1089,16387572840420617,16095648365200399,40,1,1,0,ENV-2192,46,64,0,1,0,0,,,,
1090,16387586998140614,,450,1,6,,,5,50,,,,,,,,
1091,16387588251590452,,680,1,9,,,4,49,,,,,,,,
1092,16387599305530386,16184537047800720,-127280,1,6,1,ENT-3729,5,50,100,1,1,0,,,,
1093,16387659361210650,16097632709280277,50,1,1,0,TDW02,46,64,,1,0,0,,,,
1094,16389533966050955,,780,1,2,,,12,7,,,,,,,,
1095,16400052351890993,16184530282810316,680,1,3,1,EMD-7179,11,8,0,1,1,0,,,,
1096,16400057290460791,16184530282810316,680,1,3,1,EMD-7179,11,8,0,1,1,0,,,,
1097,16400060804490220,,610,1,6,,,5,50,,,,,,,,
1098,16400066062460481,16184530282810316,440,1,3,1,EMD-7179,11,8,0,1,1,0,,,,
1099,16400717598250867,,680,1,3,,,20,38,,,,,,,,
1100,16401490243630239,16156137962070615,1360,1,3,1,MKW-6097,20,38,100,1,1,0,,,,
1101,16401491264160441,,0,1,3,,,20,38,,,,,,,,
1102,16402268874730859,,680,1,3,,,11,8,,,,,,,,
1103,16402269050890646,,680,1,3,,,11,8,,,,,,,,
1104,16402269339150242,,680,1,3,,,11,8,,,,,,,,
1105,16402278711790971,16184537047800720,550,1,6,1,ENT-3729,5,50,,1,1,0,,,,
1106,16412613734160772,16184530282810316,-2484,1,3,0,EMD-7179,11,8,0,1,1,0,,,,
1107,16417927420920793,,680,1,3,,,11,8,,,,,,,,
1108,16418094681920517,16184530282810316,790,1,3,1,EMD-7179,11,8,100,1,1,0,,,,
1109,16418095839220208,16200304679160932,790,1,1,1,EMU-7975,6,51,100,1,1,0,,,,
1110,16418942027660975,,780,1,2,,,12,7,,,,,,,,
1111,16423987961020543,16200304679160932,440,1,1,1,EMU-7975,6,51,100,1,1,0,,,,
1112,16432635511620098,,680,1,3,,,20,38,,,,,,,,
1113,16443292758110272,16184530282810316,48,1,3,0,EMD-7179,11,8,0,1,1,0,,,,
1114,16443919146340469,16184537047800720,450,1,6,0,ENT-3729,5,50,0,1,1,0,,,,
1115,16443921436080242,16184526299930124,50,1,3,0,EMD-6831,11,8,0,1,1,0,,,,
1116,16443938965900456,16146775356940917,680,1,1,0,EQB-3278,6,51,0,1,1,0,,,,
1117,16444162674490868,16184537047800720,450,1,6,0,ENT-3729,5,50,0,1,1,0,,,,
1118,16445637167310642,16166614081300456,50,1,3,0,EMD-6817,11,8,0,1,1,0,,,,
1119,16445637273820573,16146775356940917,680,1,1,0,EQB-3278,6,51,0,1,1,0,,,,
1120,16445637377870365,16125158066720152,680,1,1,0,ENY-2305,6,51,0,1,1,0,,,,
1121,16445690472760557,16166614081300456,50,1,3,0,EMD-6817,11,8,0,1,1,0,,,,
1122,16448012414640332,16146775356940917,681,1,1,1,EQB-3278,6,51,100,1,1,0,,,,
1123,16448267043280022,,780,1,2,,,12,7,,,,,,,,
1124,16448270676330999,,200,1,3,,,11,8,,,,,,,,
1125,16450651258190369,,780,1,2,,,12,7,,,,,,,,
1126,16450660463620431,,50,1,3,,,11,8,,,,,,,,
1127,16450663496660729,,50,1,3,,,11,8,,,,,,,,
1128,16450663853860965,,780,1,2,,,12,7,,,,,,,,
1129,16450664184110450,,50,1,3,,,11,8,,,,,,,,
1130,16450664451340379,,780,1,2,,,12,7,,,,,,,,
1131,16450667627330476,,780,1,2,,,12,7,,,,,,,,
1132,16450668101420463,,60,1,3,,,8,32,,,,,,,,
1133,16450668478770226,,780,1,2,,,12,7,,,,,,,,
1134,16450669938880907,,50,1,3,,,11,8,,,,,,,,
1135,16450670696810536,,60,1,3,,,8,32,,,,,,,,
1136,16450759911020242,,50,1,3,,,11,8,,,,,,,,
1137,16450760111310265,,60,1,3,,,8,32,,,,,,,,
